id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
66,1453 Fifth Ave,1.0,2.0,Belmont,"1,050 sqft","Nov 13, 2013","$800,000",37.516342,-122.27211,CA,Single-Family Home,800000,"$966,000",94002,,,,Sold,SAN MATEO
67,2632 Sequoia Way,2.0,3.0,Belmont,"1,400 sqft","Nov 12, 2013","$1,045,000",37.519016,-122.309105,CA,Single-Family Home,1045000,"$1,087,000",94002,,,,Sold,SAN MATEO
68,2945 Monte Cresta Dr,2.0,3.0,Belmont,"1,970 sqft","Nov 12, 2013","$1,250,000",37.52192,-122.310036,CA,Single-Family Home,1250000,"$1,330,000",94002,,,,Sold,SAN MATEO
69,1522 Escondido Way,3.0,5.0,Belmont,"3,050 sqft","Nov 8, 2013","$1,936,000",37.513596,-122.2851,CA,Single-Family Home,1936000,"$2,392,000",94002,,,,Sold,SAN MATEO
70,2801 Ponce Ave,2.0,3.0,Belmont,"1,670 sqft","Nov 5, 2013","$1,315,000",37.51458,-122.30374,CA,Single-Family Home,1315000,"$1,327,000",94002,,,,Sold,SAN MATEO
71,3202 E Laurel Creek Rd,1.0,3.0,Belmont,"2,110 sqft","Nov 4, 2013","$1,110,000",37.522137,-122.31253,CA,Single-Family Home,1110000,"$1,244,000",94002,,,,Sold,SAN MATEO
72,536 Middle Rd,2.5,3.0,Belmont,"3,110 sqft","Nov 4, 2013","$1,442,000",37.523415,-122.28271,CA,Single-Family Home,1442000,"$1,634,000",94002,,,,Sold,SAN MATEO
73,2800 Wakefield Dr,2.5,4.0,Belmont,"2,500 sqft","Nov 4, 2013","$1,845,500",37.50703,-122.305374,CA,Single-Family Home,1845500,"$1,722,000",94002,,,,Sold,SAN MATEO
74,3219 Adelaide Way,2.0,3.0,Belmont,"1,660 sqft","Nov 1, 2013","$1,000,000",37.51312,-122.32811,CA,Single-Family Home,1000000,"$1,239,000",94002,,,,Sold,SAN MATEO
75,610 Middle Rd,2.0,3.0,Belmont,"1,640 sqft","Nov 1, 2013","$1,089,000",37.522522,-122.28068,CA,Single-Family Home,1089000,"$1,214,000",94002,,,,Sold,SAN MATEO
76,2935 Belmont Woods Way,3.0,2.0,Belmont,"2,560 sqft","Nov 1, 2013","$1,225,000",37.510143,-122.32021,CA,Single-Family Home,1225000,"$1,222,000",94002,,,,Sold,SAN MATEO
77,3637 Hillcrest Dr,2.5,4.0,Belmont,"1,830 sqft","Oct 30, 2013","$1,270,000",37.517395,-122.31847,CA,Single-Family Home,1270000,"$1,435,000",94002,,,,Sold,SAN MATEO
78,2373 Lyall Way,2.5,3.0,Belmont,"1,700 sqft","Oct 29, 2013","$870,000",37.510323,-122.30093,CA,Condo,870000,"$955,000",94002,,,,Sold,SAN MATEO
79,2321 Hastings Dr,2.5,3.0,Belmont,"2,150 sqft","Oct 28, 2013","$1,270,000",37.506893,-122.29794,CA,Single-Family Home,1270000,"$1,409,000",94002,,,,Sold,SAN MATEO
80,1001 North Rd,2.5,4.0,Belmont,"2,150 sqft","Oct 25, 2013","$950,000",37.527557,-122.29099,CA,Single-Family Home,950000,"$1,361,000",94002,,,,Sold,SAN MATEO
81,504 Dale View Ave,1.0,3.0,Belmont,"1,300 sqft","Oct 24, 2013","$730,000",37.52967,-122.285484,CA,Single-Family Home,730000,"$935,000",94002,,,,Sold,SAN MATEO
82,1061 Granada St,1.0,3.0,Belmont,"1,190 sqft","Oct 24, 2013","$768,000",37.522423,-122.27237,CA,Single-Family Home,768000,"$964,000",94002,,,,Sold,SAN MATEO
83,3309 Haskins Dr,2.5,4.0,Belmont,"2,980 sqft","Oct 22, 2013","$1,494,000",37.523643,-122.31128,CA,Single-Family Home,1494000,"$1,499,000",94002,,,,Sold,SAN MATEO
84,529 Chesterton Ave,1.0,3.0,Belmont,"1,010 sqft","Oct 18, 2013","$833,000",37.527607,-122.276024,CA,Single-Family Home,833000,"$857,000",94002,,,,Sold,SAN MATEO
85,1198 Villa Ave,1.0,3.0,Belmont,"1,240 sqft","Oct 18, 2013","$1,055,000",37.515255,-122.293655,CA,Single-Family Home,1055000,"$1,308,000",94002,,,,Sold,SAN MATEO
86,2802 Ponce Ave,2.0,4.0,Belmont,"1,630 sqft","Oct 18, 2013","$1,240,000",37.514988,-122.30387,CA,Single-Family Home,1240000,"$1,238,000",94002,,,,Sold,SAN MATEO
87,1608 Chula Vista Dr,2.0,2.0,Belmont,"1,920 sqft","Oct 18, 2013","$1,305,000",37.511227,-122.28657,CA,Single-Family Home,1305000,"$1,300,000",94002,,,,Sold,SAN MATEO
88,1517 Folger Dr,3.0,5.0,Belmont,"2,700 sqft","Oct 18, 2013","$1,771,000",37.519318,-122.28822,CA,Single-Family Home,1771000,"$1,843,000",94002,,,,Sold,SAN MATEO
89,2005 Mezes Ave,2.5,4.0,Belmont,"2,680 sqft","Oct 18, 2013","$1,360,000",37.522655,-122.29457,CA,Single-Family Home,1360000,"$1,597,000",94002,,,,Sold,SAN MATEO
90,2011 Arbor Ave,2.0,3.0,Belmont,"1,930 sqft","Oct 16, 2013","$1,350,000",37.517704,-122.294464,CA,Single-Family Home,1350000,"$1,338,000",94002,,,,Sold,SAN MATEO
91,819 Ruth Ave,1.0,3.0,Belmont,"1,260 sqft","Oct 15, 2013","$880,000",37.527916,-122.28808,CA,Single-Family Home,880000,"$997,000",94002,,,,Sold,SAN MATEO
92,23 Willow Ln,2.5,3.0,Belmont,"2,030 sqft","Oct 15, 2013","$1,300,000",37.52129,-122.286285,CA,Single-Family Home,1300000,"$1,463,000",94002,,,,Sold,SAN MATEO
93,1040 Continentals Way #2,3.5,3.0,Belmont,"2,490 sqft","Oct 15, 2013","$770,000",37.509678,-122.30458,CA,Condo,770000,"$979,000",94002,,,,Sold,SAN MATEO
94,2501 Hastings Dr,2.5,3.0,Belmont,"2,210 sqft","Oct 11, 2013","$1,342,000",37.503548,-122.29521,CA,Single-Family Home,1342000,"$1,448,000",94002,,,,Sold,SAN MATEO
95,1115 North Rd,1.0,2.0,Belmont,910 sqft,"Oct 10, 2013","$690,000",37.52601,-122.29092,CA,Single-Family Home,690000,"$881,000",94002,,,,Sold,SAN MATEO
96,1617 Chula Vista Dr,3.0,4.0,Belmont,"2,160 sqft","Oct 8, 2013","$1,351,000",37.510654,-122.28675,CA,Single-Family Home,1351000,"$1,481,000",94002,,,,Sold,SAN MATEO
97,1040 Continentals Way #17,3.5,3.0,Belmont,"1,997 sqft","Oct 8, 2013","$730,000",37.509678,-122.30458,CA,Condo,730000,"$1,198,000",94002,,,,Sold,SAN MATEO
98,2038 Monroe Ave,1.0,2.0,Belmont,920 sqft,"Oct 8, 2013","$855,000",37.523502,-122.29982,CA,Single-Family Home,855000,"$1,007,000",94002,,,,Sold,SAN MATEO
99,2012 Arbor Ave,2.0,3.0,Belmont,"1,680 sqft","Oct 7, 2013","$1,135,000",37.518246,-122.29432,CA,Single-Family Home,1135000,"$1,255,000",94002,,,,Sold,SAN MATEO
100,935 Old County Rd #7,2.0,2.0,Belmont,"1,224 sqft","Oct 3, 2013","$620,000",37.52228,-122.27606,CA,Condo,620000,"$705,000",94002,,,,Sold,SAN MATEO
101,18 Antique Forest Ln,2.5,3.0,Belmont,"2,090 sqft","Oct 3, 2013","$1,050,000",37.521767,-122.28011,CA,Single-Family Home,1050000,"$1,232,000",94002,,,,Sold,SAN MATEO
102,38 Arroyo View Cir,2.5,3.0,Belmont,"1,270 sqft","Oct 1, 2013","$951,000",37.51112,-122.30537,CA,Single-Family Home,951000,"$1,225,000",94002,,,,Sold,SAN MATEO
103,3858 W Naughton Ave,1.0,1.0,Belmont,490 sqft,"Sep 30, 2013","$835,000",37.51295,-122.320915,CA,Single-Family Home,835000,"$872,000",94002,,,,Sold,SAN MATEO
104,850 South Rd,2.5,4.0,Belmont,"2,560 sqft","Sep 30, 2013","$1,550,000",37.520077,-122.27986,CA,Single-Family Home,1550000,"$1,538,000",94002,,,,Sold,SAN MATEO
105,2841 San Juan Blvd,2.5,3.0,Belmont,870 sqft,"Sep 27, 2013","$925,000",37.513573,-122.308,CA,Single-Family Home,925000,"$1,021,000",94002,,,,Sold,SAN MATEO
106,2506 Ralston Ave,3.5,4.0,Belmont,"3,040 sqft","Sep 27, 2013","$1,475,000",37.512806,-122.305046,CA,Single-Family Home,1475000,"$1,705,000",94002,,,,Sold,SAN MATEO
107,2515 Hastings Dr,,,Belmont,,"Sep 26, 2013","$1,229,000",37.50293,-122.2944,CA,Single-Family Home,1229000,,94002,,,,Sold,SAN MATEO
108,3410 Plateau Dr,2.0,3.0,Belmont,"1,660 sqft","Sep 26, 2013","$1,040,000",37.516376,-122.31703,CA,Single-Family Home,1040000,"$1,201,000",94002,,,,Sold,SAN MATEO
109,1130 Academy Ave,1.5,2.0,Belmont,"1,330 sqft","Sep 26, 2013","$1,088,000",37.514984,-122.29316,CA,Single-Family Home,1088000,"$1,211,000",94002,,,,Sold,SAN MATEO
110,1610 Courtland Rd,3.0,4.0,Belmont,"2,337 sqft","Sep 25, 2013","$1,890,000",37.51185,-122.27465,CA,Single-Family Home,1890000,"$2,075,000",94002,,,,Sold,SAN MATEO
111,700 Live Oak Way #701,2.5,2.0,Belmont,"1,451 sqft","Sep 24, 2013","$821,000",37.508755,-122.30161,CA,Condo,821000,"$892,000",94002,,,,Sold,SAN MATEO
112,3426 Beresford Ave,2.0,3.0,Belmont,"1,810 sqft","Sep 23, 2013","$1,250,000",37.51721,-122.31686,CA,Single-Family Home,1250000,"$1,194,000",94002,,,,Sold,SAN MATEO
113,9 Debbie Ln,2.0,2.0,Belmont,"2,225 sqft","Sep 20, 2013","$1,300,000",37.521847,-122.28584,CA,Single-Family Home,1300000,"$1,312,000",94002,,,,Sold,SAN MATEO
114,1702 Notre Dame Ave,3.0,3.0,Belmont,"1,810 sqft","Sep 20, 2013","$1,300,000",37.52273,-122.29061,CA,Single-Family Home,1300000,"$1,549,000",94002,,,,Sold,SAN MATEO
115,120 Clipper Dr,2.5,3.0,Belmont,"1,330 sqft","Sep 13, 2013","$980,000",37.532566,-122.26895,CA,Single-Family Home,980000,"$1,028,000",94002,,,,Sold,SAN MATEO
116,2610 Belmont Canyon Rd,2.5,4.0,Belmont,"2,355 sqft","Sep 12, 2013","$1,340,000",37.513714,-122.31,CA,Single-Family Home,1340000,"$1,418,000",94002,,,,Sold,SAN MATEO
117,411 Cornish Way,2.0,3.0,Belmont,"1,505 sqft","Sep 11, 2013","$925,000",37.52633,-122.273834,CA,Single-Family Home,925000,"$984,000",94002,,,,Sold,SAN MATEO
118,2 Somerset Ct,2.5,5.0,Belmont,"2,310 sqft","Sep 10, 2013","$1,850,000",37.50194,-122.30363,CA,Single-Family Home,1850000,"$1,851,000",94002,,,,Sold,SAN MATEO
119,1101 Continentals Way #302,2.0,2.0,Belmont,"1,040 sqft","Sep 10, 2013","$500,000",37.51047,-122.30302,CA,Condo,500000,"$636,000",94002,,,,Sold,SAN MATEO
120,841 Covington Rd,1.0,2.0,Belmont,900 sqft,"Sep 5, 2013","$845,000",37.513622,-122.29536,CA,Single-Family Home,845000,"$980,000",94002,,,,Sold,SAN MATEO
121,50 Edgewood Pl,2.5,3.0,Belmont,"2,090 sqft","Sep 5, 2013","$989,000",37.525352,-122.28415,CA,Single-Family Home,989000,"$1,253,000",94002,,,,Sold,SAN MATEO
122,2111 Lyon Ave,1.0,3.0,Belmont,"1,140 sqft","Sep 4, 2013","$915,000",37.521004,-122.300026,CA,Single-Family Home,915000,"$1,024,000",94002,,,,Sold,SAN MATEO
123,2227 Semeria Ave,2.5,4.0,Belmont,"2,240 sqft","Sep 3, 2013","$1,210,000",37.519566,-122.30017,CA,Single-Family Home,1210000,"$1,407,000",94002,,,,Sold,SAN MATEO
124,901 Chevy St,1.5,3.0,Belmont,"1,260 sqft","Aug 30, 2013","$1,151,000",37.5145,-122.289276,CA,Single-Family Home,1151000,"$1,107,000",94002,,,,Sold,SAN MATEO
125,1012 Lassen Dr,2.0,3.0,Belmont,"1,420 sqft","Aug 30, 2013","$1,111,000",37.51086,-122.31827,CA,Single-Family Home,1111000,"$1,159,000",94002,,,,Sold,SAN MATEO
126,2611 Coronet Blvd,1.0,3.0,Belmont,"1,230 sqft","Aug 30, 2013","$975,000",37.5121,-122.29782,CA,Single-Family Home,975000,"$1,070,000",94002,,,,Sold,SAN MATEO
127,3222 Upper Lock Ave,2.0,3.0,Belmont,"1,520 sqft","Aug 29, 2013","$989,000",37.513756,-122.313866,CA,Single-Family Home,989000,"$1,152,000",94002,,,,Sold,SAN MATEO
128,2304 Buena Vista Ave,1.0,2.0,Belmont,"1,210 sqft","Aug 29, 2013","$919,500",37.519215,-122.30228,CA,Single-Family Home,919500,"$1,047,000",94002,,,,Sold,SAN MATEO
129,2716 Wakefield Dr,2.5,4.0,Belmont,"2,500 sqft","Aug 28, 2013","$1,300,000",37.50605,-122.30594,CA,Single-Family Home,1300000,"$1,674,000",94002,,,,Sold,SAN MATEO
130,1915 Hillman Ave,2.5,3.0,Belmont,"1,770 sqft","Aug 28, 2013","$842,500",37.52168,-122.29444,CA,Single-Family Home,842500,"$1,240,000",94002,,,,Sold,SAN MATEO
131,10 Somerset Ct,2.5,4.0,Belmont,"2,940 sqft","Aug 27, 2013","$1,499,500",37.50182,-122.30315,CA,Single-Family Home,1499500,"$1,745,000",94002,,,,Sold,SAN MATEO
132,1817 Bayview Ave,1.0,2.0,Belmont,800 sqft,"Aug 23, 2013","$800,500",37.524796,-122.2962,CA,Single-Family Home,800500,"$826,000",94002,,,,Sold,SAN MATEO
133,1817 Hillman Ave,3.0,3.0,Belmont,"1,420 sqft","Aug 23, 2013","$1,530,000",37.524677,-122.29208,CA,Single-Family Home,1530000,"$1,519,000",94002,,,,Sold,SAN MATEO
134,300 Davey Glen Rd #3303,1.0,1.0,Belmont,725 sqft,"Aug 22, 2013","$381,000",37.525707,-122.28667,CA,Condo,381000,"$442,000",94002,,,,Sold,SAN MATEO
