id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
130,2201 The Alameda #18,1.5,2.0,Santa Clara,"1,252 sqft","Jan 8, 2014","$399,000",37.343983,-121.93195,CA,Condo,399000,"$495,000",95050,Downtown San Jose,,,Sold,SANTA CLARA
131,3552 Bennett Ave,,,Santa Clara,"1,817 sqft","Jan 8, 2014","$900,000",37.324528,-121.99408,CA,Multi-Family,900000,"$1,090,000",95051,,,,Sold,SANTA CLARA
132,2654 Brady Ct,2.0,3.0,Santa Clara,"1,737 sqft","Jan 7, 2014","$835,000",37.354176,-121.97439,CA,Single-Family Home,835000,"$901,000",95051,,,,Sold,SANTA CLARA
133,684 Marshall Ct,2.0,3.0,Santa Clara,"1,166 sqft","Jan 7, 2014","$805,000",37.33672,-121.971016,CA,Single-Family Home,805000,"$760,000",95051,,,,Sold,SANTA CLARA
134,1142 Foley Ave,2.0,3.0,Santa Clara,"1,315 sqft","Jan 7, 2014","$755,000",37.34738,-121.97412,CA,Single-Family Home,755000,"$831,000",95051,,,,Sold,SANTA CLARA
135,3534 Flora Vista Ave,2.5,2.0,Santa Clara,"1,347 sqft","Jan 2, 2014","$509,000",37.35355,-121.99262,CA,Condo,509000,"$599,000",95051,,,,Sold,SANTA CLARA
136,1883 Agnew Rd #313,2.0,2.0,Santa Clara,"1,152 sqft","Dec 31, 2013","$560,000",37.396156,-121.959145,CA,Condo,560000,"$595,000",95054,,,,Sold,SANTA CLARA
137,2777 Forbes Ave,2.0,3.0,Santa Clara,"1,254 sqft","Dec 31, 2013","$770,000",37.33319,-121.97331,CA,Single-Family Home,770000,"$918,000",95051,,,,Sold,SANTA CLARA
138,1559 Jackson St,1.0,3.0,Santa Clara,"1,011 sqft","Dec 31, 2013","$80,000",37.3543,-121.94953,CA,Single-Family Home,80000,"$448,000",95050,,,,Sold,SANTA CLARA
139,4423 Laird Cir,3.0,3.0,Santa Clara,"1,590 sqft","Dec 31, 2013","$875,000",37.401333,-121.94858,CA,Single-Family Home,875000,"$947,000",95054,,,,Sold,SANTA CLARA
140,1153 Crowley Ave,1.0,3.0,Santa Clara,900 sqft,"Dec 31, 2013","$971,000",37.347523,-121.9764,CA,Single-Family Home,971000,"$804,000",95051,,,,Sold,SANTA CLARA
141,2293 Los Padres Blvd,,,Santa Clara,"2,992 sqft","Dec 31, 2013","$1,100,000",37.36386,-121.96261,CA,Multi-Family,1100000,,95050,,,,Sold,SANTA CLARA
142,480 N Winchester Blvd #6,2.0,2.0,Santa Clara,"1,248 sqft","Dec 30, 2013","$470,000",37.340427,-121.95176,CA,Condo,470000,"$567,000",95050,,,,Sold,SANTA CLARA
143,1882 Clifford St,1.0,2.0,Santa Clara,766 sqft,"Dec 30, 2013","$560,500",37.35044,-121.958664,CA,Single-Family Home,560500,"$639,000",95050,,,,Sold,SANTA CLARA
144,3217 Dorcich St,4.0,5.0,Santa Clara,"2,695 sqft","Dec 30, 2013","$665,000",37.32521,-121.95369,CA,Single-Family Home,665000,"$949,000",95050,Downtown San Jose,,,Sold,SANTA CLARA
145,1954 Garzoni Pl,2.5,3.0,Santa Clara,"1,458 sqft","Dec 27, 2013","$728,000",37.397575,-121.95864,CA,Condo,728000,"$797,000",95054,,,,Sold,SANTA CLARA
146,1442 Blackfield Dr,1.0,3.0,Santa Clara,"1,006 sqft","Dec 27, 2013","$865,000",37.350975,-121.96951,CA,Single-Family Home,865000,"$768,000",95051,,,,Sold,SANTA CLARA
147,4037 Crandall Cir,2.5,2.0,Santa Clara,"1,464 sqft","Dec 27, 2013","$680,000",37.39656,-121.94558,CA,Condo,680000,"$822,000",95054,,,,Sold,SANTA CLARA
148,1162 Pomeroy Ave,2.5,4.0,Santa Clara,"1,476 sqft","Dec 27, 2013","$566,000",37.347225,-121.987946,CA,Condo,566000,"$645,000",95051,,,,Sold,SANTA CLARA
149,2271 River Bed Ct,2.5,4.0,Santa Clara,"1,800 sqft","Dec 26, 2013","$655,000",37.39331,-121.96405,CA,Condo,655000,"$678,000",95054,,,,Sold,SANTA CLARA
150,3580 Druffel Pl,3.5,4.0,Santa Clara,,"Dec 26, 2013","$884,000",37.351116,-121.995575,CA,Single-Family Home,884000,"$1,081,000",95051,,,,Sold,SANTA CLARA
151,1922 De La Pena Ave,1.0,3.0,Santa Clara,"1,246 sqft","Dec 24, 2013","$620,000",37.342777,-121.95608,CA,Single-Family Home,620000,"$739,000",95050,,,,Sold,SANTA CLARA
152,1861 Catherine St,1.0,3.0,Santa Clara,"1,312 sqft","Dec 24, 2013","$568,000",37.35016,-121.95798,CA,Single-Family Home,568000,"$667,000",95050,,,,Sold,SANTA CLARA
153,2338 Rosita Ave,2.0,4.0,Santa Clara,"1,392 sqft","Dec 24, 2013","$875,000",37.332222,-121.957924,CA,Single-Family Home,875000,"$889,000",95050,,,,Sold,SANTA CLARA
154,212 N Winchester Blvd,2.0,4.0,Santa Clara,"3,014 sqft","Dec 20, 2013","$877,500",37.33613,-121.949875,CA,Single-Family Home,877500,"$1,076,000",95050,Downtown San Jose,,,Sold,SANTA CLARA
155,3586 Berry Way,2.0,3.0,Santa Clara,"1,240 sqft","Dec 20, 2013","$803,000",37.36039,-121.99527,CA,Single-Family Home,803000,"$817,000",95051,,,,Sold,SANTA CLARA
