id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
85,4080 Terra Alta Dr,2.5,3.0,San Ramon,"2,496 sqft","Dec 31, 1969",$0,37.75722,-121.93736,CA,Single-Family Home,935000,,94582,,17,,For Sale,CONTRA COSTA
86,Modena (CA) Plan,4.5,5.0,San Ramon,"3,814 sqft","Dec 31, 1969",$0,37.76806,-121.91843,CA,Single-Family Home,1289900,,94582,,28,,For Sale,CONTRA COSTA
87,Folsom Plan,5.5,5.0,San Ramon,"5,722 sqft","Dec 31, 1969",$0,37.752758,-122.001816,CA,Single-Family Home,1984995,,94583,,0,,For Sale,CONTRA COSTA
88,Taranto (CA) Plan,3.0,4.0,San Ramon,"3,606 sqft","Dec 31, 1969",$0,37.76806,-121.91843,CA,Single-Family Home,1250900,,94582,,28,,For Sale,CONTRA COSTA
89,Riviera (CA) Plan,3.5,4.0,San Ramon,"2,363 sqft","Dec 31, 1969",$0,37.76312,-121.917046,CA,Single-Family Home,944900,,94582,,25,,For Sale,CONTRA COSTA
90,Padua Plan,3.5,4.0,San Ramon,"2,681 sqft","Dec 31, 1969",$0,37.76806,-121.91843,CA,Single-Family Home,1139900,,94582,,28,,For Sale,CONTRA COSTA
91,Brisas Plan,2.5,3.0,San Ramon,"2,012 sqft","Dec 31, 1969",$0,37.76312,-121.917046,CA,Single-Family Home,873900,,94582,,25,,For Sale,CONTRA COSTA
92,5048 Rashelle Way,4.0,4.0,San Ramon,"3,499 sqft","Dec 31, 1969",$0,37.76834,-121.92267,CA,Single-Family Home,1100000,,94582,,34,,For Sale,CONTRA COSTA
93,Emilia (CA) Plan,3.5,4.0,San Ramon,"2,547 sqft","Dec 31, 1969",$0,37.76312,-121.917046,CA,Single-Family Home,964900,,94582,,20,,For Sale,CONTRA COSTA
94,4393 Lilac Ridge Rd,2.0,3.0,San Ramon,"1,675 sqft","Dec 31, 1969",$0,37.781517,-121.94173,CA,Single-Family Home,825000,,94582,,25,,For Sale,CONTRA COSTA
95,9911 Brunswick Way,2.0,4.0,San Ramon,"1,734 sqft","Dec 31, 1969",$0,37.7475,-121.95051,CA,Single-Family Home,749000,,94583,,,,For Sale,CONTRA COSTA
96,5010 Portillo Vly,3.0,4.0,San Ramon,"2,570 sqft","Dec 31, 1969",$0,37.739513,-121.91719,CA,Single-Family Home,949900,,94582,,12,,For Sale,CONTRA COSTA
97,7366 Sedgefield Ave,3.0,4.0,San Ramon,"1,787 sqft","Dec 31, 1969",$0,37.735477,-121.93546,CA,Single-Family Home,869000,,94583,,31,,For Sale,CONTRA COSTA
98,3220 De Anza Pl,3.0,4.0,San Ramon,"2,193 sqft","Dec 31, 1969",$0,37.747574,-121.94122,CA,Single-Family Home,875000,,94583,,22,,For Sale,CONTRA COSTA
99,6222 Lakeview Cir,2.5,3.0,San Ramon,,"Dec 31, 1969",$0,37.78334,-121.94233,CA,Single-Family Home,899000,,94582,,25,,For Sale,CONTRA COSTA
100,650 Karina Ct,,,San Ramon,,"Dec 31, 1969",$0,37.761616,-121.891365,CA,Single-Family Home,1199950,,94582,,11,,For Sale,CONTRA COSTA
101,7770 Stoneleaf Rd,2.5,3.0,San Ramon,"2,228 sqft","Dec 31, 1969",$0,37.76656,-121.92,CA,Townhome,777777,,94582,,20,,For Sale,CONTRA COSTA
102,Plan 3,2.0,3.0,San Ramon,"1,014 sqft","Dec 31, 1969",$0,37.77649,-121.96324,CA,Multi-Family Home,542000,,94583,,68,,For Sale,CONTRA COSTA
103,Plan 1,2.0,2.0,San Ramon,944 sqft,"Dec 31, 1969",$0,37.77649,-121.96324,CA,Multi-Family Home,499000,,94583,,68,,For Sale,CONTRA COSTA
104,9085 Alcosta Blvd #317,2.0,3.0,San Ramon,"1,368 sqft","Dec 31, 1969",$0,37.728252,-121.93484,CA,Condo,396900,,94583,,49,,For Sale,CONTRA COSTA
105,Los Altos Plan,4.5,5.0,San Ramon,"4,611 sqft","Dec 31, 1969",$0,37.752758,-122.001816,CA,Single-Family Home,1601995,,94583,,0,,For Sale,CONTRA COSTA
106,Mt. Diablo Plan,3.5,4.0,San Ramon,"3,955 sqft","Dec 31, 1969",$0,37.752758,-122.001816,CA,Single-Family Home,1584995,,94583,,0,,For Sale,CONTRA COSTA
107,Renaissance at Roubion - Residence 3 Plan,6.5,5.0,San Ramon,"4,029 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1180000,,94583,,2,,For Sale,CONTRA COSTA
