id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
92,555 Palm Ave #207,2.0,2.0,Millbrae,"1,537 sqft","Aug 23, 2013","$588,000",37.601284,-122.39974,CA,Condo,588000,"$697,000",94030,,,,Sold,SAN MATEO
93,940 Evergreen Way,2.0,3.0,Millbrae,"1,770 sqft","Aug 23, 2013","$1,200,000",37.6008,-122.41388,CA,Single-Family Home,1200000,"$1,311,000",94030,,,,Sold,SAN MATEO
94,151 El Camino Real #209,,,Millbrae,,"Aug 20, 2013","$35,000",37.59949,-122.38932,CA,Condo,35000,"$923,000",94030,,,,Sold,SAN MATEO
95,1325 Manzanita Dr,2.0,4.0,Millbrae,"1,980 sqft","Aug 19, 2013","$1,200,000",37.587105,-122.40065,CA,Single-Family Home,1200000,"$1,509,000",94030,,,,Sold,SAN MATEO
96,973 Larkspur Dr,2.0,3.0,Millbrae,"1,700 sqft","Aug 15, 2013","$1,245,000",37.598297,-122.4174,CA,Single-Family Home,1245000,"$1,293,000",94030,,,,Sold,SAN MATEO
97,1275 Manzanita Dr,2.0,4.0,Millbrae,"1,910 sqft","Aug 9, 2013","$1,345,000",37.588615,-122.39899,CA,Single-Family Home,1345000,"$1,561,000",94030,,,,Sold,SAN MATEO
98,88 S Broadway #1305,2.0,2.0,Millbrae,"1,241 sqft","Aug 9, 2013","$770,000",37.597206,-122.38759,CA,Condo,770000,"$753,000",94030,,,,Sold,SAN MATEO
99,201 Castenada Dr,2.0,3.0,Millbrae,"2,080 sqft","Aug 8, 2013","$1,342,000",37.591335,-122.396835,CA,Single-Family Home,1342000,"$1,618,000",94030,,,,Sold,SAN MATEO
100,721 Hillcrest Blvd,2.0,3.0,Millbrae,"1,980 sqft","Aug 8, 2013","$1,328,000",37.595947,-122.39728,CA,Single-Family Home,1328000,"$1,377,000",94030,,,,Sold,SAN MATEO
101,520 Helen Dr,1.0,3.0,Millbrae,"1,290 sqft","Aug 8, 2013","$950,000",37.600224,-122.40846,CA,Single-Family Home,950000,"$1,015,000",94030,,,,Sold,SAN MATEO
102,1156 Fernwood Dr,2.0,3.0,Millbrae,"1,280 sqft","Aug 6, 2013","$950,000",37.604916,-122.41898,CA,Single-Family Home,950000,"$1,094,000",94030,,,,Sold,SAN MATEO
103,1340 Terrace Dr,2.0,3.0,Millbrae,"1,450 sqft","Aug 5, 2013","$1,015,000",37.607597,-122.42167,CA,Single-Family Home,1015000,"$1,201,000",94030,,,,Sold,SAN MATEO
104,846 Vista Grande,2.0,3.0,Millbrae,"1,300 sqft","Aug 1, 2013","$1,010,000",37.592056,-122.40841,CA,Single-Family Home,1010000,"$1,179,000",94030,,,,Sold,SAN MATEO
105,1478 Madera Way,2.0,4.0,Millbrae,"2,130 sqft","Jul 31, 2013","$1,480,000",37.586887,-122.40716,CA,Single-Family Home,1480000,"$1,679,000",94030,,,,Sold,SAN MATEO
106,346 Aviador Ave,1.0,3.0,Millbrae,"1,170 sqft","Jul 29, 2013","$700,000",37.60437,-122.39,CA,Single-Family Home,700000,"$732,000",94030,,,,Sold,SAN MATEO
107,3 Spring Valley Ln,2.5,5.0,Millbrae,"2,460 sqft","Jul 24, 2013","$1,655,000",37.590702,-122.40315,CA,Single-Family Home,1655000,"$1,762,000",94030,,,,Sold,SAN MATEO
108,1388 Broadway,2.0,2.0,Millbrae,"1,061 sqft","Jul 23, 2013","$630,000",37.609,-122.40082,CA,Condo,630000,"$706,000",94030,,,,Sold,SAN MATEO
109,15 Mateo Ave #7,2.0,2.0,Millbrae,870 sqft,"Jul 23, 2013","$501,500",37.605213,-122.39466,CA,Condo,501500,"$534,000",94030,,,,Sold,SAN MATEO
