id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
13,377 Mandarin Dr #99,1.0,1.0,Daly City,717 sqft,"Feb 5, 2014","$307,000",37.665306,-122.46369,CA,Condo,307000,"$348,000",94015,Serramonte,,,Sold,SAN MATEO
14,1604 Graystone Ln,2.5,2.0,Daly City,"1,177 sqft","Feb 3, 2014","$479,000",37.703545,-122.4446,CA,Condo,479000,"$572,000",94014,Crocker,,,Sold,SAN MATEO
15,535 Mountain Vw #3,2.0,2.0,Daly City,"1,158 sqft","Jan 31, 2014","$475,000",37.69871,-122.457054,CA,Condo,475000,"$541,000",94014,Crocker,,,Sold,SAN MATEO
16,23 Westline Dr,3.5,6.0,Daly City,"1,410 sqft","Jan 31, 2014","$572,500",37.665703,-122.49092,CA,Single-Family Home,572500,"$780,000",94015,Westlake,,,Sold,SAN MATEO
17,397 Imperial Way #164,2.0,2.0,Daly City,"1,065 sqft","Jan 31, 2014","$328,500",37.665306,-122.46369,CA,Condo,328500,"$456,000",94015,Serramonte,,,Sold,SAN MATEO
18,719 Stewart Ave,1.0,3.0,Daly City,"1,550 sqft","Jan 29, 2014","$645,000",37.694542,-122.482506,CA,Single-Family Home,645000,"$728,000",94015,Broadmoor,,,Sold,SAN MATEO
19,284 San Fernando Way,2.0,3.0,Daly City,"1,270 sqft","Jan 29, 2014","$600,000",37.681034,-122.47781,CA,Single-Family Home,600000,"$714,000",94015,St. Francis,,,Sold,SAN MATEO
20,27 San Miguel Ave,2.0,3.0,Daly City,"1,270 sqft","Jan 29, 2014","$735,000",37.6745,-122.48081,CA,Single-Family Home,735000,"$763,000",94015,St. Francis,,,Sold,SAN MATEO
21,291 Morton Dr,2.0,4.0,Daly City,"1,400 sqft","Jan 28, 2014","$645,000",37.65461,-122.46792,CA,Single-Family Home,645000,"$793,000",94015,Serramonte,,,Sold,SAN MATEO
22,612 Larchmont Dr,1.0,2.0,Daly City,990 sqft,"Jan 28, 2014","$600,000",37.687397,-122.48285,CA,Single-Family Home,600000,"$629,000",94015,Broadmoor,,,Sold,SAN MATEO
23,652 Skyline Dr,1.0,3.0,Daly City,"1,120 sqft","Jan 28, 2014","$592,500",37.677357,-122.49115,CA,Single-Family Home,592500,"$661,000",94015,Westlake,,,Sold,SAN MATEO
24,1020 Brunswick St,1.0,2.0,Daly City,980 sqft,"Jan 27, 2014","$520,000",37.706917,-122.45441,CA,Single-Family Home,520000,"$615,000",94014,Crocker,,,Sold,SAN MATEO
25,315 Wellington Ave,2.5,2.0,Daly City,"1,260 sqft","Jan 27, 2014","$588,000",37.704212,-122.45885,CA,Single-Family Home,588000,"$638,000",94014,Crocker,,,Sold,SAN MATEO
26,4 Brumiss Ter,1.0,,Daly City,"1,446 sqft","Jan 27, 2014","$632,000",37.70858,-122.45181,CA,Single-Family Home,632000,"$845,000",94014,Crocker Amazon,,,Sold,SAN FRANCISCO
27,136 Chester St,1.0,2.0,Daly City,"1,070 sqft","Jan 24, 2014","$520,000",37.68759,-122.458176,CA,Single-Family Home,520000,"$605,000",94014,Hillside,,,Sold,SAN MATEO
28,667 Sylvan St,6.0,6.0,Daly City,"5,682 sqft","Jan 22, 2014","$880,000",37.687054,-122.45765,CA,Multi-Family,880000,,94014,Hillside,,,Sold,SAN MATEO
29,377 Mandarin Dr #131,1.0,1.0,Daly City,717 sqft,"Jan 22, 2014","$312,000",37.665306,-122.46369,CA,Condo,312000,"$339,000",94015,Serramonte,,,Sold,SAN MATEO
30,505 Gellert Blvd,1.0,3.0,Daly City,"1,100 sqft","Jan 21, 2014","$625,000",37.66128,-122.46841,CA,Single-Family Home,625000,"$700,000",94015,Serramonte,,,Sold,SAN MATEO
31,94 Crestline Ave,2.0,3.0,Daly City,"1,640 sqft","Jan 21, 2014","$660,000",37.685356,-122.486824,CA,Single-Family Home,660000,"$818,000",94015,Westlake,,,Sold,SAN MATEO
32,524 Macarthur Dr,1.0,3.0,Daly City,"1,170 sqft","Jan 17, 2014","$645,000",37.691692,-122.479576,CA,Single-Family Home,645000,"$648,000",94015,Broadmoor,,,Sold,SAN MATEO
33,1056 Wildwood Ave,1.0,2.0,Daly City,940 sqft,"Jan 17, 2014","$672,500",37.696156,-122.49282,CA,Single-Family Home,672500,"$687,000",94015,Westlake,,,Sold,SAN MATEO
34,1715 Sweetwood Dr,1.0,3.0,Daly City,"1,420 sqft","Jan 17, 2014","$590,000",37.68696,-122.47914,CA,Single-Family Home,590000,"$653,000",94015,Broadmoor,,,Sold,SAN MATEO
