id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
282,660 Craig Ave,2.0,3.0,Campbell,"1,276 sqft","Jul 18, 2013","$740,000",37.27716,-121.96605,CA,Single-Family Home,740000,"$881,000",95008,,,,Sold,SANTA CLARA
283,3920 Via Montalvo,1.0,3.0,Campbell,"1,461 sqft","Jul 17, 2013","$575,000",37.2846,-121.96966,CA,Single-Family Home,575000,"$746,000",95008,West San Jose,,,Sold,SANTA CLARA
284,4957 Ponderosa Ter,1.0,2.0,Campbell,920 sqft,"Jul 16, 2013","$510,000",37.27011,-121.98851,CA,Condo,510000,"$528,000",95008,West San Jose,,,Sold,SANTA CLARA
285,139 W Rosemary Ln,1.0,3.0,Campbell,"1,635 sqft","Jul 16, 2013","$781,000",37.295425,-121.95127,CA,Single-Family Home,781000,"$1,086,000",95008,,,,Sold,SANTA CLARA
286,2863 S Bascom Ave #802,2.0,2.0,Campbell,841 sqft,"Jul 16, 2013","$385,000",37.270763,-121.9385,CA,Condo,385000,"$470,000",95008,Willow Glen,,,Sold,SANTA CLARA
287,187 Redding Rd,2.5,2.0,Campbell,"1,267 sqft","Jul 16, 2013","$505,000",37.265438,-121.94572,CA,Condo,505000,"$650,000",95008,,,,Sold,SANTA CLARA
288,3823 Bucknall Rd,2.0,4.0,Campbell,"2,036 sqft","Jul 16, 2013","$880,000",37.284405,-121.96695,CA,Single-Family Home,880000,"$970,000",95008,,,,Sold,SANTA CLARA
289,580 W Sunnyoaks Ave,2.5,3.0,Campbell,"1,610 sqft","Jul 16, 2013","$635,000",37.271576,-121.959984,CA,Condo,635000,"$723,000",95008,,,,Sold,SANTA CLARA
290,859 W Sunnyoaks Ave,3.0,5.0,Campbell,"1,718 sqft","Jul 12, 2013","$768,000",37.27241,-121.96375,CA,Single-Family Home,768000,"$944,000",95008,,,,Sold,SANTA CLARA
291,1098 Ridgeley Dr,3.0,4.0,Campbell,"2,281 sqft","Jul 12, 2013","$965,000",37.28984,-121.93004,CA,Single-Family Home,965000,"$1,204,000",95008,,,,Sold,SANTA CLARA
292,156 N 3rd St,2.0,3.0,Campbell,"1,978 sqft","Jul 12, 2013","$1,312,500",37.28937,-121.946915,CA,Single-Family Home,1312500,"$1,034,000",95008,,,,Sold,SANTA CLARA
293,100 El Caminito Ave,1.5,2.0,Campbell,"1,556 sqft","Jul 12, 2013","$910,000",37.28139,-121.95154,CA,Single-Family Home,910000,"$1,039,000",95008,,,,Sold,SANTA CLARA
294,1401 Sheffield Ave,2.0,3.0,Campbell,"1,560 sqft","Jul 12, 2013","$925,000",37.29212,-121.92467,CA,Single-Family Home,925000,"$942,000",95008,,,,Sold,SANTA CLARA
295,3751 Acapulco Dr,2.0,4.0,Campbell,"1,486 sqft","Jul 11, 2013","$750,000",37.281445,-121.96699,CA,Single-Family Home,750000,"$904,000",95008,West San Jose,,,Sold,SANTA CLARA
296,207 E Rincon Ave,,,Campbell,"1,065 sqft","Jul 11, 2013","$600,000",37.285027,-121.94628,CA,Single-Family Home,600000,"$1,090,000",95008,,,,Sold,SANTA CLARA
297,701 Budd Ave,2.0,3.0,Campbell,"1,120 sqft","Jul 11, 2013","$825,000",37.279488,-121.961975,CA,Single-Family Home,825000,"$765,000",95008,,,,Sold,SANTA CLARA
298,1131 S San Tomas Aquino Rd,1.5,3.0,Campbell,"1,071 sqft","Jul 10, 2013","$650,000",37.270653,-121.9722,CA,Single-Family Home,650000,"$723,000",95008,,,,Sold,SANTA CLARA
299,141 W Rincon Ave,1.5,2.0,Campbell,"1,151 sqft","Jul 9, 2013","$480,000",37.285156,-121.95264,CA,Condo,480000,"$529,000",95008,,,,Sold,SANTA CLARA
300,88 S 4th St,1.0,3.0,Campbell,"1,468 sqft","Jul 9, 2013","$755,000",37.285763,-121.94811,CA,Single-Family Home,755000,"$821,000",95008,,,,Sold,SANTA CLARA
301,890 Gale Dr,,,Campbell,"2,533 sqft","Jul 8, 2013","$878,000",37.29211,-121.965034,CA,Multi-Family,878000,"$928,000",95008,,,,Sold,SANTA CLARA
302,4032 Twyla Ln,2.0,4.0,Campbell,"2,036 sqft","Jul 5, 2013","$890,000",37.277805,-121.97286,CA,Single-Family Home,890000,"$917,000",95008,West San Jose,,,Sold,SANTA CLARA
303,2246 Shamrock Dr,,,Campbell,"3,428 sqft","Jul 5, 2013","$938,000",37.269184,-121.940094,CA,Multi-Family,938000,,95008,Willow Glen,,,Sold,SANTA CLARA
304,1315 Burrows Rd,1.5,2.0,Campbell,"1,244 sqft","Jul 5, 2013","$1,200,000",37.26798,-121.97317,CA,Single-Family Home,1200000,"$1,226,000",95008,,,,Sold,SANTA CLARA
305,188 Sunnyside Ave,,,Campbell,"2,258 sqft","Jul 3, 2013","$1,310,000",37.28264,-121.94666,CA,Single-Family Home,1310000,"$1,282,000",95008,,,,Sold,SANTA CLARA
306,584 Latimer Cir,2.5,4.0,Campbell,"1,432 sqft","Jul 3, 2013","$651,000",37.289314,-121.959755,CA,Condo,651000,"$685,000",95008,,,,Sold,SANTA CLARA
307,441 April Way,1.0,3.0,Campbell,"1,448 sqft","Jul 2, 2013","$700,000",37.29327,-121.92796,CA,Single-Family Home,700000,"$908,000",95008,,,,Sold,SANTA CLARA
308,290 W Sunnyoaks Ave #A,2.0,3.0,Campbell,"1,477 sqft","Jul 2, 2013","$580,000",37.27211,-121.95578,CA,Condo,580000,"$725,000",95008,,,,Sold,SANTA CLARA
309,1235 Shamrock Dr,2.5,4.0,Campbell,"2,120 sqft","Jun 28, 2013","$710,000",37.269337,-121.94393,CA,Single-Family Home,710000,"$908,000",95008,,,,Sold,SANTA CLARA
310,281 W Latimer Ave,3.0,4.0,Campbell,"2,422 sqft","Jun 28, 2013","$1,150,000",37.2909,-121.9548,CA,Single-Family Home,1150000,"$1,324,000",95008,,,,Sold,SANTA CLARA
311,157 Fulton St,2.5,3.0,Campbell,"1,941 sqft","Jun 28, 2013","$905,000",37.283875,-121.98265,CA,Single-Family Home,905000,"$962,000",95008,,,,Sold,SANTA CLARA
312,4748 Westmont Ave,2.5,4.0,Campbell,"2,077 sqft","Jun 28, 2013","$835,000",37.27017,-121.98433,CA,Single-Family Home,835000,"$1,070,000",95008,West San Jose,,,Sold,SANTA CLARA
313,462 Shamrock Dr,1.0,3.0,Campbell,"1,016 sqft","Jun 27, 2013","$650,000",37.26915,-121.94074,CA,Single-Family Home,650000,"$749,000",95008,Willow Glen,,,Sold,SANTA CLARA
314,116 Redding Rd,2.5,3.0,Campbell,"1,790 sqft","Jun 25, 2013","$700,000",37.264427,-121.94668,CA,Condo,700000,"$752,000",95008,,,,Sold,SANTA CLARA
315,473 Richlee Dr,2.0,3.0,Campbell,"1,386 sqft","Jun 25, 2013","$740,000",37.29376,-121.92893,CA,Single-Family Home,740000,"$841,000",95008,,,,Sold,SANTA CLARA
316,1485 Patio Dr,2.0,3.0,Campbell,"1,264 sqft","Jun 24, 2013","$825,000",37.28881,-121.9233,CA,Single-Family Home,825000,"$921,000",95008,,,,Sold,SANTA CLARA
317,174 Wilton Dr,,,Campbell,"3,747 sqft","Jun 24, 2013","$880,000",37.2796,-121.952934,CA,Multi-Family,880000,,95008,,,,Sold,SANTA CLARA
